weather,temperature,weekend,occasion,product_name,previous_sales,predicted_sales
Rainy,20,No,None,Smoked Brisket Platter,20,20
Rainy,20,No,None,Chicken Tikka Platter,13,14
Rainy,20,No,None,Fresh Strawberry Lemonade,11,12
Rainy,20,No,None,Old Fashioned Milkshake,16,20
Rainy,20,No,None,Grilled Salmon,6,7
Rainy,20,No,None,Malai Boti Platter,20,16
Rainy,20,No,None,Russian Salad,15,20
Rainy,20,No,None,Mexican Bean Salad,18,13
Rainy,20,No,None,Classic Cheeseburger,13,16
Rainy,20,No,None,Vanilla Bean Classic,7,10
Rainy,20,No,None,Chicken Club Sandwich,21,15
Rainy,20,No,None,Mango Lassi,15,19
Rainy,20,No,None,Coffee Mocha Scoop,15,20
Rainy,20,No,None,Jalapeno Poppers,21,19
Rainy,20,No,None,Cold Coffee with Ice Cream,15,21
Rainy,20,No,None,Mixed BBQ Platter,17,21
Rainy,20,No,None,Desi Ghee Daal Makhni,18,14
Rainy,20,No,None,Peach Iced Tea,13,13
Rainy,20,No,None,Caramel Crunch Sundae,13,11
Rainy,20,No,None,Grilled Chicken Salad,8,13
Rainy,20,No,None,Chicken Haleem,7,11
Rainy,20,No,None,Lahori Chana Masala,14,16
Rainy,20,No,None,Classic Mint Margarita,13,17
Rainy,20,No,None,BBQ Ribs Stack,22,17
Rainy,20,No,None,Tandoori Whole Chicken,22,18
Rainy,20,No,None,Royal Mutton Karahi,9,6
Rainy,20,No,None,Kulfa Falooda,9,13
Rainy,20,No,None,Strawberry Cheesecake Ice Cream,20,21
Rainy,20,No,None,Mutton Kunna,15,18
Rainy,20,No,None,Chicken Wings (10pcs),4,9
Rainy,20,No,None,Belgium Chocolate Scoop,4,10
Rainy,20,No,None,Loaded Nachos,7,12
Rainy,20,No,None,Fresh Orange Juice,16,18
Rainy,20,No,None,Paneer Reshmi Handi,12,12
Rainy,20,No,None,Fresh Garden Salad,12,7
Rainy,20,No,None,Sarson Ka Saag & Makki Roti,22,24
Rainy,20,No,None,Classic Caesar Salad,19,18
Rainy,20,No,None,BBQ Pizza Medium,14,18
Rainy,20,No,None,Beef Seekh Kabab (4pcs),17,15
Rainy,20,No,None,Chicken Nuggets (12pcs),11,15
Rainy,20,No,None,Iced Caramel Macchiato,16,10
Rainy,20,No,None,Beef Paya,13,8
Rainy,20,No,None,Desi Chicken Karahi,9,11
Rainy,20,No,None,Apple & Walnut Salad,24,20
Rainy,20,No,None,Chicken Crunchy Pasta,15,16
Rainy,20,No,None,Chef's Signature Steak,13,11
Rainy,20,No,None,Crispy Chicken Burger,18,16
Rainy,20,No,None,Chocolate chip IceCreame,3,8
Rainy,20,No,None,Special Chicken Biryani,14,11
Rainy,20,No,None,Cheese Stuffed Kabab,29,22
Rainy,20,No,None,Tutti Frutti Special,19,17
Rainy,20,No,None,Quinoa Health Bowl,18,13
Rainy,20,No,None,Palak Paneer,9,12
Rainy,20,No,None,Legendry Tower Burger,17,14
Rainy,20,No,None,Zinger Stack,17,17
Rainy,20,No,None,White Chicken Handi,19,19
Rainy,20,No,None,Mango Sorbet,12,16
Rainy,20,No,None,Hot Chilly Fries,10,15
Rainy,20,No,None,dfgh,17,23
Cold,16,No,None,Pista Badam Kulfa,1,1
Cold,16,No,None,Pasta Salad,19,19
Cold,16,No,None,Gourmet Seafood Platter,36,36
Cold,16,No,None,Afghani Lamb Tikka,32,36
Cold,16,No,None,French Fries Large,13,14
Cold,16,No,None,Chicken Jalfrezi,31,34
Cold,16,No,None,Lamb Shank (Nalli Nihari),37,34
Cold,16,No,None,Blueberry Frozen Yogurt,10,6
Cold,16,No,None,Fruit Chaat Special,13,15
Cold,16,No,None,Pina Colada,1,1
Cold,16,No,None,Garlic Butter Lobster,27,31
Cold,16,No,None,Greek Feta Salad,16,15
Cold,16,No,None,Hot Chocolate with Marshmallows,6,10
Cold,16,No,None,Aloo Keema,26,26
Cold,16,No,None,Mutton Chops,32,38
Cold,16,No,None,Grilled Prawns,42,43
Cold,16,No,None,Smoked Brisket Platter,32,37
Cold,16,No,None,Chicken Tikka Platter,41,42
Cold,16,No,None,Fresh Strawberry Lemonade,12,7
Cold,16,No,None,Old Fashioned Milkshake,2,8
Cold,16,No,None,Grilled Salmon,20,18
Cold,16,No,None,Malai Boti Platter,18,22
Cold,16,No,None,Russian Salad,12,9
Cold,16,No,None,Mexican Bean Salad,12,11
Cold,16,No,None,Classic Cheeseburger,22,21
Cold,16,No,None,Vanilla Bean Classic,4,1
Cold,16,No,None,Chicken Club Sandwich,21,22
Cold,16,No,None,Mango Lassi,9,5
Cold,16,No,None,Coffee Mocha Scoop,9,5
Cold,16,No,None,Jalapeno Poppers,21,18
Cold,16,No,None,Cold Coffee with Ice Cream,12,8
Cold,16,No,None,Mixed BBQ Platter,15,20
Cold,16,No,None,Desi Ghee Daal Makhni,53,44
Cold,16,No,None,Peach Iced Tea,4,1
Cold,16,No,None,Caramel Crunch Sundae,1,1
Cold,16,No,None,Grilled Chicken Salad,22,20
Cold,16,No,None,Chicken Haleem,37,34
Cold,16,No,None,Lahori Chana Masala,42,39
Cold,16,No,None,Classic Mint Margarita,2,2
Cold,16,No,None,BBQ Ribs Stack,21,29
Cold,16,No,None,Tandoori Whole Chicken,33,32
Cold,16,No,None,Royal Mutton Karahi,33,33
Cold,16,No,None,Kulfa Falooda,6,6
Cold,16,No,None,Strawberry Cheesecake Ice Cream,6,8
Cold,16,No,None,Mutton Kunna,26,30
Cold,16,No,None,Chicken Wings (10pcs),18,21
Cold,16,No,None,Belgium Chocolate Scoop,4,1
Cold,16,No,None,Loaded Nachos,16,15
Cold,16,No,None,Fresh Orange Juice,7,5
Cold,16,No,None,Paneer Reshmi Handi,35,42
Cold,16,No,None,Fresh Garden Salad,14,14
Cold,16,No,None,Sarson Ka Saag & Makki Roti,34,28
Cold,16,No,None,Classic Caesar Salad,15,11
Cold,16,No,None,BBQ Pizza Medium,7,10
Cold,16,No,None,Beef Seekh Kabab (4pcs),41,45
Cold,16,No,None,Chicken Nuggets (12pcs),12,16
Cold,16,No,None,Iced Caramel Macchiato,9,8
Cold,16,No,None,Beef Paya,32,36
Cold,16,No,None,Desi Chicken Karahi,20,22
Cold,16,No,None,Apple & Walnut Salad,17,16
Cold,16,No,None,Chicken Crunchy Pasta,14,15
Cold,16,No,None,Chef's Signature Steak,22,27
Cold,16,No,None,Crispy Chicken Burger,12,17
Cold,16,No,None,Chocolate chip IceCreame,1,2
Cold,16,No,None,Special Chicken Biryani,32,34
Cold,16,No,None,Cheese Stuffed Kabab,32,30
Cold,16,No,None,Tutti Frutti Special,4,4
Cold,16,No,None,Quinoa Health Bowl,16,14
Cold,16,No,None,Palak Paneer,43,44
Cold,16,No,None,Legendry Tower Burger,16,14
Cold,16,No,None,Zinger Stack,15,12
Cold,16,No,None,White Chicken Handi,40,36
Cold,16,No,None,Mango Sorbet,2,8
Cold,16,No,None,Hot Chilly Fries,18,22
Cold,16,No,None,dfgh,6,12
Cold,16,Yes,None,Pista Badam Kulfa,18,19
Cold,16,Yes,None,Pasta Salad,19,25
Cold,16,Yes,None,Gourmet Seafood Platter,49,46
Cold,16,Yes,None,Afghani Lamb Tikka,30,34
Cold,16,Yes,None,French Fries Large,24,32
Cold,16,Yes,None,Chicken Jalfrezi,31,31
Cold,16,Yes,None,Lamb Shank (Nalli Nihari),36,38
Cold,16,Yes,None,Blueberry Frozen Yogurt,31,29
Cold,16,Yes,None,Fruit Chaat Special,34,31
Cold,16,Yes,None,Pina Colada,16,18
Cold,16,Yes,None,Garlic Butter Lobster,43,42
Cold,16,Yes,None,Greek Feta Salad,29,25
Cold,16,Yes,None,Hot Chocolate with Marshmallows,21,24
Cold,16,Yes,None,Aloo Keema,34,40
Cold,16,Yes,None,Mutton Chops,43,50
Cold,16,Yes,None,Grilled Prawns,36,32
Cold,16,Yes,None,Smoked Brisket Platter,48,50
Cold,16,Yes,None,Chicken Tikka Platter,41,47
Cold,16,Yes,None,Fresh Strawberry Lemonade,24,22
Cold,16,Yes,None,Old Fashioned Milkshake,21,23
Cold,16,Yes,None,Grilled Salmon,55,48
Cold,16,Yes,None,Malai Boti Platter,31,26
Cold,16,Yes,None,Russian Salad,17,17
Cold,16,Yes,None,Mexican Bean Salad,29,24
Cold,16,Yes,None,Classic Cheeseburger,32,31
Cold,16,Yes,None,Vanilla Bean Classic,15,19
Cold,16,Yes,None,Chicken Club Sandwich,33,37
Cold,16,Yes,None,Mango Lassi,17,21
Cold,16,Yes,None,Coffee Mocha Scoop,24,20
Cold,16,Yes,None,Jalapeno Poppers,27,25
Cold,16,Yes,None,Cold Coffee with Ice Cream,28,26
Cold,16,Yes,None,Mixed BBQ Platter,47,39
Cold,16,Yes,None,Desi Ghee Daal Makhni,39,40
Cold,16,Yes,None,Peach Iced Tea,16,15
Cold,16,Yes,None,Caramel Crunch Sundae,35,29
Cold,16,Yes,None,Grilled Chicken Salad,22,19
Cold,16,Yes,None,Chicken Haleem,51,42
Cold,16,Yes,None,Lahori Chana Masala,25,25
Cold,16,Yes,None,Classic Mint Margarita,22,16
Cold,16,Yes,None,BBQ Ribs Stack,37,40
Cold,16,Yes,None,Tandoori Whole Chicken,30,30
Cold,16,Yes,None,Royal Mutton Karahi,26,36
Cold,16,Yes,None,Kulfa Falooda,38,34
Cold,16,Yes,None,Strawberry Cheesecake Ice Cream,22,18
Cold,16,Yes,None,Mutton Kunna,50,45
Cold,16,Yes,None,Chicken Wings (10pcs),25,36
Cold,16,Yes,None,Belgium Chocolate Scoop,13,17
Cold,16,Yes,None,Loaded Nachos,29,24
Cold,16,Yes,None,Fresh Orange Juice,16,17
Cold,16,Yes,None,Paneer Reshmi Handi,49,48
Cold,16,Yes,None,Fresh Garden Salad,24,17
Cold,16,Yes,None,Sarson Ka Saag & Makki Roti,30,32
Cold,16,Yes,None,Classic Caesar Salad,30,27
Cold,16,Yes,None,BBQ Pizza Medium,36,36
Cold,16,Yes,None,Beef Seekh Kabab (4pcs),34,38
Cold,16,Yes,None,Chicken Nuggets (12pcs),18,21
Cold,16,Yes,None,Iced Caramel Macchiato,25,19
Cold,16,Yes,None,Beef Paya,34,37
Cold,16,Yes,None,Desi Chicken Karahi,46,44
Cold,16,Yes,None,Apple & Walnut Salad,27,22
Cold,16,Yes,None,Chicken Crunchy Pasta,36,30
Cold,16,Yes,None,Chef's Signature Steak,35,36
Cold,16,Yes,None,Crispy Chicken Burger,37,36
Cold,16,Yes,None,Chocolate chip IceCreame,29,27
Cold,16,Yes,None,Special Chicken Biryani,41,39
Cold,16,Yes,None,Cheese Stuffed Kabab,35,37
Cold,16,Yes,None,Tutti Frutti Special,9,15
Cold,16,Yes,None,Quinoa Health Bowl,29,27
Cold,16,Yes,None,Palak Paneer,38,37
Cold,16,Yes,None,Legendry Tower Burger,36,32
Cold,16,Yes,None,Zinger Stack,27,35
Cold,16,Yes,None,White Chicken Handi,39,38
Cold,16,Yes,None,Mango Sorbet,14,20
Cold,16,Yes,None,Hot Chilly Fries,37,35
Cold,16,Yes,None,dfgh,27,28
Hot,32,Yes,None,Pista Badam Kulfa,49,55
Hot,32,Yes,None,Pasta Salad,35,29
Hot,32,Yes,None,Gourmet Seafood Platter,13,15
Hot,32,Yes,None,Afghani Lamb Tikka,11,14
Hot,32,Yes,None,French Fries Large,43,41
Hot,32,Yes,None,Chicken Jalfrezi,18,19
Hot,32,Yes,None,Lamb Shank (Nalli Nihari),6,12
Hot,32,Yes,None,Blueberry Frozen Yogurt,60,52
Hot,32,Yes,None,Fruit Chaat Special,28,25
Hot,32,Yes,None,Pina Colada,55,55
Hot,32,Yes,None,Garlic Butter Lobster,13,13
Hot,32,Yes,None,Greek Feta Salad,25,25
Hot,32,Yes,None,Hot Chocolate with Marshmallows,47,49
Hot,32,Yes,None,Aloo Keema,14,13
Hot,32,Yes,None,Mutton Chops,20,23
Hot,32,Yes,None,Grilled Prawns,21,18
Hot,32,Yes,None,Smoked Brisket Platter,26,26
Hot,32,Yes,None,Chicken Tikka Platter,12,16
Hot,32,Yes,None,Fresh Strawberry Lemonade,57,63
Hot,32,Yes,None,Old Fashioned Milkshake,48,51
Hot,32,Yes,None,Grilled Salmon,16,22
Hot,32,Yes,None,Malai Boti Platter,17,17
Hot,32,Yes,None,Russian Salad,27,28
Hot,32,Yes,None,Mexican Bean Salad,39,35
Hot,32,Yes,None,Classic Cheeseburger,31,26
Hot,32,Yes,None,Vanilla Bean Classic,55,59
Hot,32,Yes,None,Chicken Club Sandwich,34,32
Hot,32,Yes,None,Mango Lassi,57,62
Hot,32,Yes,None,Coffee Mocha Scoop,57,52
Hot,32,Yes,None,Jalapeno Poppers,34,39
Hot,32,Yes,None,Cold Coffee with Ice Cream,54,48
Hot,32,Yes,None,Mixed BBQ Platter,20,18
Hot,32,Yes,None,Desi Ghee Daal Makhni,20,20
Hot,32,Yes,None,Peach Iced Tea,60,55
Hot,32,Yes,None,Caramel Crunch Sundae,61,55
Hot,32,Yes,None,Grilled Chicken Salad,32,29
Hot,32,Yes,None,Chicken Haleem,16,19
Hot,32,Yes,None,Lahori Chana Masala,18,18
Hot,32,Yes,None,Classic Mint Margarita,71,63
Hot,32,Yes,None,BBQ Ribs Stack,17,19
Hot,32,Yes,None,Tandoori Whole Chicken,17,13
Hot,32,Yes,None,Royal Mutton Karahi,22,23
Hot,32,Yes,None,Kulfa Falooda,50,58
Hot,32,Yes,None,Strawberry Cheesecake Ice Cream,43,46
Hot,32,Yes,None,Mutton Kunna,19,16
Hot,32,Yes,None,Chicken Wings (10pcs),26,23
Hot,32,Yes,None,Belgium Chocolate Scoop,74,68
Hot,32,Yes,None,Loaded Nachos,24,29
Hot,32,Yes,None,Fresh Orange Juice,51,53
Hot,32,Yes,None,Paneer Reshmi Handi,17,21
Hot,32,Yes,None,Fresh Garden Salad,25,25
Hot,32,Yes,None,Sarson Ka Saag & Makki Roti,8,13
Hot,32,Yes,None,Classic Caesar Salad,26,25
Hot,32,Yes,None,BBQ Pizza Medium,41,37
Hot,32,Yes,None,Beef Seekh Kabab (4pcs),25,19
Hot,32,Yes,None,Chicken Nuggets (12pcs),26,26
Hot,32,Yes,None,Iced Caramel Macchiato,48,60
Hot,32,Yes,None,Beef Paya,14,12
Hot,32,Yes,None,Desi Chicken Karahi,15,13
Hot,32,Yes,None,Apple & Walnut Salad,35,31
Hot,32,Yes,None,Chicken Crunchy Pasta,34,29
Hot,32,Yes,None,Chef's Signature Steak,9,12
Hot,32,Yes,None,Crispy Chicken Burger,31,34
Hot,32,Yes,None,Chocolate chip IceCreame,49,46
Hot,32,Yes,None,Special Chicken Biryani,16,14
Hot,32,Yes,None,Cheese Stuffed Kabab,22,22
Hot,32,Yes,None,Tutti Frutti Special,59,56
Hot,32,Yes,None,Quinoa Health Bowl,33,35
Hot,32,Yes,None,Palak Paneer,6,9
Hot,32,Yes,None,Legendry Tower Burger,22,25
Hot,32,Yes,None,Zinger Stack,36,41
Hot,32,Yes,None,White Chicken Handi,18,16
Hot,32,Yes,None,Mango Sorbet,46,40
Hot,32,Yes,None,Hot Chilly Fries,20,29
Hot,32,Yes,None,dfgh,29,27
Cold,13,No,Diwali,Pista Badam Kulfa,34,30
Cold,13,No,Diwali,Pasta Salad,8,12
Cold,13,No,Diwali,Gourmet Seafood Platter,50,53
Cold,13,No,Diwali,Afghani Lamb Tikka,36,31
Cold,13,No,Diwali,French Fries Large,11,14
Cold,13,No,Diwali,Chicken Jalfrezi,30,34
Cold,13,No,Diwali,Lamb Shank (Nalli Nihari),60,53
Cold,13,No,Diwali,Blueberry Frozen Yogurt,19,27
Cold,13,No,Diwali,Fruit Chaat Special,13,11
Cold,13,No,Diwali,Pina Colada,3,6
Cold,13,No,Diwali,Garlic Butter Lobster,60,56
Cold,13,No,Diwali,Greek Feta Salad,12,17
Cold,13,No,Diwali,Hot Chocolate with Marshmallows,7,8
Cold,13,No,Diwali,Aloo Keema,27,26
Cold,13,No,Diwali,Mutton Chops,19,21
Cold,13,No,Diwali,Grilled Prawns,34,34
Cold,13,No,Diwali,Smoked Brisket Platter,33,27
Cold,13,No,Diwali,Chicken Tikka Platter,31,32
Cold,13,No,Diwali,Fresh Strawberry Lemonade,11,10
Cold,13,No,Diwali,Old Fashioned Milkshake,4,1
Cold,13,No,Diwali,Grilled Salmon,31,33
Cold,13,No,Diwali,Malai Boti Platter,42,39
Cold,13,No,Diwali,Russian Salad,21,18
Cold,13,No,Diwali,Mexican Bean Salad,11,12
Cold,13,No,Diwali,Classic Cheeseburger,12,14
Cold,13,No,Diwali,Vanilla Bean Classic,31,26
Cold,13,No,Diwali,Chicken Club Sandwich,17,15
Cold,13,No,Diwali,Mango Lassi,3,3
Cold,13,No,Diwali,Coffee Mocha Scoop,15,18
Cold,13,No,Diwali,Jalapeno Poppers,15,19
Cold,13,No,Diwali,Cold Coffee with Ice Cream,9,6
Cold,13,No,Diwali,Mixed BBQ Platter,22,29
Cold,13,No,Diwali,Desi Ghee Daal Makhni,16,22
Cold,13,No,Diwali,Peach Iced Tea,1,1
Cold,13,No,Diwali,Caramel Crunch Sundae,23,20
Cold,13,No,Diwali,Grilled Chicken Salad,28,23
Cold,13,No,Diwali,Chicken Haleem,50,45
Cold,13,No,Diwali,Lahori Chana Masala,35,40
Cold,13,No,Diwali,Classic Mint Margarita,7,5
Cold,13,No,Diwali,BBQ Ribs Stack,19,17
Cold,13,No,Diwali,Tandoori Whole Chicken,45,47
Cold,13,No,Diwali,Royal Mutton Karahi,64,67
Cold,13,No,Diwali,Kulfa Falooda,29,28
Cold,13,No,Diwali,Strawberry Cheesecake Ice Cream,16,21
Cold,13,No,Diwali,Mutton Kunna,40,40
Cold,13,No,Diwali,Chicken Wings (10pcs),13,16
Cold,13,No,Diwali,Belgium Chocolate Scoop,29,26
Cold,13,No,Diwali,Loaded Nachos,15,17
Cold,13,No,Diwali,Fresh Orange Juice,1,3
Cold,13,No,Diwali,Paneer Reshmi Handi,51,60
Cold,13,No,Diwali,Fresh Garden Salad,12,8
Cold,13,No,Diwali,Sarson Ka Saag & Makki Roti,32,32
Cold,13,No,Diwali,Classic Caesar Salad,17,18
Cold,13,No,Diwali,BBQ Pizza Medium,21,22
Cold,13,No,Diwali,Beef Seekh Kabab (4pcs),24,18
Cold,13,No,Diwali,Chicken Nuggets (12pcs),16,18
Cold,13,No,Diwali,Iced Caramel Macchiato,8,7
Cold,13,No,Diwali,Beef Paya,20,22
Cold,13,No,Diwali,Desi Chicken Karahi,15,22
Cold,13,No,Diwali,Apple & Walnut Salad,14,11
Cold,13,No,Diwali,Chicken Crunchy Pasta,21,22
Cold,13,No,Diwali,Chef's Signature Steak,63,63
Cold,13,No,Diwali,Crispy Chicken Burger,9,12
Cold,13,No,Diwali,Chocolate chip IceCreame,22,25
Cold,13,No,Diwali,Special Chicken Biryani,52,47
Cold,13,No,Diwali,Cheese Stuffed Kabab,43,44
Cold,13,No,Diwali,Tutti Frutti Special,34,35
Cold,13,No,Diwali,Quinoa Health Bowl,21,22
Cold,13,No,Diwali,Palak Paneer,42,36
Cold,13,No,Diwali,Legendry Tower Burger,6,10
Cold,13,No,Diwali,Zinger Stack,6,10
Cold,13,No,Diwali,White Chicken Handi,59,53
Cold,13,No,Diwali,Mango Sorbet,28,29
Cold,13,No,Diwali,Hot Chilly Fries,13,14
Cold,13,No,Diwali,dfgh,10,15
Mild,26,No,None,Pista Badam Kulfa,14,16
Mild,26,No,None,Pasta Salad,12,11
Mild,26,No,None,Gourmet Seafood Platter,22,19
Mild,26,No,None,Afghani Lamb Tikka,14,11
Mild,26,No,None,French Fries Large,11,13
Mild,26,No,None,Chicken Jalfrezi,9,13
Mild,26,No,None,Lamb Shank (Nalli Nihari),19,15
Mild,26,No,None,Blueberry Frozen Yogurt,14,13
Mild,26,No,None,Fruit Chaat Special,19,17
Mild,26,No,None,Pina Colada,9,13
Mild,26,No,None,Garlic Butter Lobster,19,17
Mild,26,No,None,Greek Feta Salad,18,19
Mild,26,No,None,Hot Chocolate with Marshmallows,10,10
Mild,26,No,None,Aloo Keema,7,14
Mild,26,No,None,Mutton Chops,15,18
Mild,26,No,None,Grilled Prawns,12,15
Mild,26,No,None,Smoked Brisket Platter,20,16
Mild,26,No,None,Chicken Tikka Platter,24,23
Mild,26,No,None,Fresh Strawberry Lemonade,11,10
Mild,26,No,None,Old Fashioned Milkshake,18,17
Mild,26,No,None,Grilled Salmon,12,11
Mild,26,No,None,Malai Boti Platter,20,20
Mild,26,No,None,Russian Salad,5,12
Mild,26,No,None,Mexican Bean Salad,16,14
Mild,26,No,None,Classic Cheeseburger,11,15
Mild,26,No,None,Vanilla Bean Classic,17,17
Mild,26,No,None,Chicken Club Sandwich,9,14
Mild,26,No,None,Mango Lassi,11,15
Mild,26,No,None,Coffee Mocha Scoop,12,13
Mild,26,No,None,Jalapeno Poppers,24,21
Mild,26,No,None,Cold Coffee with Ice Cream,4,9
Mild,26,No,None,Mixed BBQ Platter,18,15
Mild,26,No,None,Desi Ghee Daal Makhni,4,10
Mild,26,No,None,Peach Iced Tea,13,16
Mild,26,No,None,Caramel Crunch Sundae,3,9
Mild,26,No,None,Grilled Chicken Salad,17,14
Mild,26,No,None,Chicken Haleem,11,8
Mild,26,No,None,Lahori Chana Masala,7,13
Mild,26,No,None,Classic Mint Margarita,6,7
Mild,26,No,None,BBQ Ribs Stack,21,16
Mild,26,No,None,Tandoori Whole Chicken,12,12
Mild,26,No,None,Royal Mutton Karahi,15,15
Mild,26,No,None,Kulfa Falooda,4,7
Mild,26,No,None,Strawberry Cheesecake Ice Cream,14,16
Mild,26,No,None,Mutton Kunna,8,12
Mild,26,No,None,Chicken Wings (10pcs),15,9
Mild,26,No,None,Belgium Chocolate Scoop,5,9
Mild,26,No,None,Loaded Nachos,14,11
Mild,26,No,None,Fresh Orange Juice,15,15
Mild,26,No,None,Paneer Reshmi Handi,19,16
Mild,26,No,None,Fresh Garden Salad,21,18
Mild,26,No,None,Sarson Ka Saag & Makki Roti,14,14
Mild,26,No,None,Classic Caesar Salad,10,12
Mild,26,No,None,BBQ Pizza Medium,14,19
Mild,26,No,None,Beef Seekh Kabab (4pcs),11,15
Mild,26,No,None,Chicken Nuggets (12pcs),8,13
Mild,26,No,None,Iced Caramel Macchiato,10,18
Mild,26,No,None,Beef Paya,8,11
Mild,26,No,None,Desi Chicken Karahi,15,13
Mild,26,No,None,Apple & Walnut Salad,10,16
Mild,26,No,None,Chicken Crunchy Pasta,24,23
Mild,26,No,None,Chef's Signature Steak,11,8
Mild,26,No,None,Crispy Chicken Burger,21,16
Mild,26,No,None,Chocolate chip IceCreame,9,12
Mild,26,No,None,Special Chicken Biryani,19,20
Mild,26,No,None,Cheese Stuffed Kabab,10,11
Mild,26,No,None,Tutti Frutti Special,19,14
Mild,26,No,None,Quinoa Health Bowl,6,11
Mild,26,No,None,Palak Paneer,8,7
Mild,26,No,None,Legendry Tower Burger,20,20
Mild,26,No,None,Zinger Stack,5,8
Mild,26,No,None,White Chicken Handi,6,10
Mild,26,No,None,Mango Sorbet,14,12
Mild,26,No,None,Hot Chilly Fries,12,9
Mild,26,No,None,dfgh,20,22
Hot,35,No,None,Pista Badam Kulfa,43,41
Hot,35,No,None,Pasta Salad,14,10
Hot,35,No,None,Gourmet Seafood Platter,3,2
Hot,35,No,None,Afghani Lamb Tikka,1,1
Hot,35,No,None,French Fries Large,21,16
Hot,35,No,None,Chicken Jalfrezi,15,15
Hot,35,No,None,Lamb Shank (Nalli Nihari),15,13
Hot,35,No,None,Blueberry Frozen Yogurt,28,30
Hot,35,No,None,Fruit Chaat Special,9,14
Hot,35,No,None,Pina Colada,37,39
Hot,35,No,None,Garlic Butter Lobster,11,16
Hot,35,No,None,Greek Feta Salad,17,19
Hot,35,No,None,Hot Chocolate with Marshmallows,26,27
Hot,35,No,None,Aloo Keema,12,9
Hot,35,No,None,Mutton Chops,1,6
Hot,35,No,None,Grilled Prawns,21,17
Hot,35,No,None,Smoked Brisket Platter,10,7
Hot,35,No,None,Chicken Tikka Platter,10,5
Hot,35,No,None,Fresh Strawberry Lemonade,47,44
Hot,35,No,None,Old Fashioned Milkshake,34,29
Hot,35,No,None,Grilled Salmon,14,12
Hot,35,No,None,Malai Boti Platter,1,4
Hot,35,No,None,Russian Salad,27,27
Hot,35,No,None,Mexican Bean Salad,21,22
Hot,35,No,None,Classic Cheeseburger,9,14
Hot,35,No,None,Vanilla Bean Classic,43,41
Hot,35,No,None,Chicken Club Sandwich,9,13
Hot,35,No,None,Mango Lassi,32,34
Hot,35,No,None,Coffee Mocha Scoop,36,36
Hot,35,No,None,Jalapeno Poppers,12,15
Hot,35,No,None,Cold Coffee with Ice Cream,37,38
Hot,35,No,None,Mixed BBQ Platter,18,14
Hot,35,No,None,Desi Ghee Daal Makhni,5,7
Hot,35,No,None,Peach Iced Tea,31,30
Hot,35,No,None,Caramel Crunch Sundae,26,29
Hot,35,No,None,Grilled Chicken Salad,13,13
Hot,35,No,None,Chicken Haleem,3,4
Hot,35,No,None,Lahori Chana Masala,10,11
Hot,35,No,None,Classic Mint Margarita,46,40
Hot,35,No,None,BBQ Ribs Stack,1,7
Hot,35,No,None,Tandoori Whole Chicken,7,9
Hot,35,No,None,Royal Mutton Karahi,6,10
Hot,35,No,None,Kulfa Falooda,38,34
Hot,35,No,None,Strawberry Cheesecake Ice Cream,35,42
Hot,35,No,None,Mutton Kunna,1,5
Hot,35,No,None,Chicken Wings (10pcs),12,16
Hot,35,No,None,Belgium Chocolate Scoop,31,30
Hot,35,No,None,Loaded Nachos,14,11
Hot,35,No,None,Fresh Orange Juice,30,30
Hot,35,No,None,Paneer Reshmi Handi,7,12
Hot,35,No,None,Fresh Garden Salad,20,19
Hot,35,No,None,Sarson Ka Saag & Makki Roti,14,10
Hot,35,No,None,Classic Caesar Salad,5,10
Hot,35,No,None,BBQ Pizza Medium,12,17
Hot,35,No,None,Beef Seekh Kabab (4pcs),12,9
Hot,35,No,None,Chicken Nuggets (12pcs),9,7
Hot,35,No,None,Iced Caramel Macchiato,38,35
Hot,35,No,None,Beef Paya,10,11
Hot,35,No,None,Desi Chicken Karahi,11,8
Hot,35,No,None,Apple & Walnut Salad,23,24
Hot,35,No,None,Chicken Crunchy Pasta,18,19
Hot,35,No,None,Chef's Signature Steak,17,17
Hot,35,No,None,Crispy Chicken Burger,20,18
Hot,35,No,None,Chocolate chip IceCreame,33,35
Hot,35,No,None,Special Chicken Biryani,1,5
Hot,35,No,None,Cheese Stuffed Kabab,1,3
Hot,35,No,None,Tutti Frutti Special,25,29
Hot,35,No,None,Quinoa Health Bowl,21,27
Hot,35,No,None,Palak Paneer,9,7
Hot,35,No,None,Legendry Tower Burger,16,17
Hot,35,No,None,Zinger Stack,18,19
Hot,35,No,None,White Chicken Handi,4,9
Hot,35,No,None,Mango Sorbet,39,39
Hot,35,No,None,Hot Chilly Fries,10,7
Hot,35,No,None,dfgh,24,20
Hot,42,No,None,Pista Badam Kulfa,29,35
Hot,42,No,None,Pasta Salad,20,24
Hot,42,No,None,Gourmet Seafood Platter,10,5
Hot,42,No,None,Afghani Lamb Tikka,15,10
Hot,42,No,None,French Fries Large,20,15
Hot,42,No,None,Chicken Jalfrezi,21,15
Hot,42,No,None,Lamb Shank (Nalli Nihari),9,11
Hot,42,No,None,Blueberry Frozen Yogurt,31,37
Hot,42,No,None,Fruit Chaat Special,20,26
Hot,42,No,None,Pina Colada,40,43
Hot,42,No,None,Garlic Butter Lobster,12,10
Hot,42,No,None,Greek Feta Salad,16,19
Hot,42,No,None,Hot Chocolate with Marshmallows,35,34
Hot,42,No,None,Aloo Keema,1,4
Hot,42,No,None,Mutton Chops,8,12
